molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL481775,CCCCN(CCCC)C(=O)c1nn(-c2ccc(N)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,700.0,active
CHEMBL446802,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)c3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,5660.0,intermediate
CHEMBL449546,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,270.0,active
CHEMBL504480,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,130.0,active
CHEMBL450954,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NS(=O)(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,3150.0,intermediate
CHEMBL509208,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(OCC(=O)c3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,330.0,active
CHEMBL473446,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(OCC(=O)O)cc2C(=O)N2CCc3ccccc3C2)n1,130.0,active
CHEMBL502066,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NC(=O)CSc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,600.0,active
CHEMBL451856,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,510.0,active
CHEMBL518649,CCCCN(CCCC)C(=O)c1nn(-c2ccc(N)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,380.0,active
CHEMBL508392,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,30.0,active
CHEMBL498873,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NCc3ccncc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,650.0,active
CHEMBL454406,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cccc(C)c2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,175.0,active
CHEMBL503783,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2C[C@@H]1CO,390.0,active
CHEMBL503783,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2C[C@@H]1CO,6100.0,intermediate
CHEMBL508211,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2C[C@H]1CO,210.0,active
CHEMBL503783,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2C[C@@H]1CO,1100.0,intermediate
CHEMBL509760,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2CC1CO,600.0,active
CHEMBL454411,CCCCN(CCCC)C(=O)c1nn(-c2cccc(C)c2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,42.0,active
CHEMBL452586,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cccc(Cl)c2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,1070.0,intermediate
CHEMBL552735,Cc1cc2c(CCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(CCc3ccccc3)c(O)c(O)cc2c1O,480.0,active
CHEMBL541427,Cc1cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c1O,700.0,active
CHEMBL538616,Cc1cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c1O,320.0,active
CHEMBL553474,Cc1cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c1O,4400.0,intermediate
CHEMBL541496,CCc1ccc(CCNC(=O)c2c(O)c(O)cc3c(O)c(-c4c(C)cc5c(C(=O)NCCc6ccc(CC)cc6)c(O)c(O)cc5c4O)c(C)cc23)cc1,670.0,active
CHEMBL552287,Cc1cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c1O,150.0,active
CHEMBL541004,Cc1cc2c(C(=O)NCC3CCCCC3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC3CCCCC3)c(O)c(O)cc2c1O,710.0,active
CHEMBL539481,Cc1cc2c(C(=O)NC(C)c3ccc(Cl)cc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC(C)c3ccc(Cl)cc3)c(O)c(O)cc2c1O,490.0,active
CHEMBL554545,Cc1cc(C)c(CNC(=O)c2c(O)c(O)cc3c(O)c(-c4c(C)cc5c(C(=O)NCc6c(C)cc(C)cc6C)c(O)c(O)cc5c4O)c(C)cc23)c(C)c1,700.0,active
CHEMBL551288,Cc1cc2c(C(C)C)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)cc2c1O,80000.0,inactive
CHEMBL1097075,COc1ccccc1C1C2=C(N=c3s/c(=C\c4cccc(OCC(=O)O)c4)c(=O)n31)c1ccccc1CC2,3100.0,intermediate
CHEMBL1098324,COc1ccc(C2C3=C(N=c4s/c(=C\c5ccc(OCc6cccc(C(=O)O)c6)c(OC)c5)c(=O)n42)c2ccccc2CC3)cc1,3200.0,intermediate
CHEMBL1096755,O=C(O)c1cccc(-c2ccc(/C=c3\sc4n(c3=O)C(c3cccc(F)c3)C3=C(N=4)c4ccccc4CC3)o2)c1,8000.0,intermediate
CHEMBL1095309,COc1ccc(C2C3=C(N=c4s/c(=C\c5ccc(-c6cccc(C(=O)O)c6)o5)c(=O)n42)c2ccccc2CC3)cc1,11100.0,inactive
CHEMBL1095310,COc1cccc(C2C3=C(N=c4s/c(=C\c5ccc(-c6cccc(C(=O)O)c6)o5)c(=O)n42)c2ccccc2CC3)c1,19400.0,inactive
CHEMBL481409,Oc1cc(Cc2ccccc2)c(Cc2ccccc2)cc1O,4700.0,intermediate
CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,300.0,active
CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,260.0,active
CHEMBL538616,Cc1cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c1O,660.0,active
CHEMBL1094366,Cc1cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c1O,430.0,active
CHEMBL1094366,Cc1cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c1O,430.0,active
CHEMBL1094250,Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,1140.0,intermediate
CHEMBL1094250,Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,320.0,active
CHEMBL1272170,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(C)C)C2=O)C(=O)c2cc(O)c(O)c(C(C)C)c2C1=O,370.0,active
CHEMBL1269070,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(=O)NCC(C)c3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(C(=O)NCC(C)c3ccccc3)c2C1=O,230.0,active
CHEMBL1269012,CCc1ccc(CCNC(=O)c2c(O)c(O)cc3c2C(=O)C(C)=C(C2=C(C)C(=O)c4c(cc(O)c(O)c4C(=O)NCCc4ccc(CC)cc4)C2=O)C3=O)cc1,210.0,active
CHEMBL1269072,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(=O)Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(C(=O)Cc3ccccc3)c2C1=O,220.0,active
CHEMBL1272224,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CC(C)C)C2=O)C(=O)c2cc(O)c(O)c(CC(C)C)c2C1=O,250.0,active
CHEMBL1269073,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CC3CCCC3)C2=O)C(=O)c2cc(O)c(O)c(CC3CCCC3)c2C1=O,2270.0,intermediate
CHEMBL1269074,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCC3CCCCC3)C2=O)C(=O)c2cc(O)c(O)c(CCC3CCCCC3)c2C1=O,6730.0,intermediate
CHEMBL1269075,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccccc3)c2C1=O,2570.0,intermediate
CHEMBL1269076,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccc(C)cc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccc(C)cc3)c2C1=O,3120.0,intermediate
CHEMBL1269077,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCCc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(CCCc3ccccc3)c2C1=O,2170.0,intermediate
CHEMBL1269107,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(Cc3ccccc3)c2C1=O,290.0,active
CHEMBL1269110,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccc(Cl)cc3)C2=O)C(=O)c2cc(O)c(O)c(Cc3ccc(Cl)cc3)c2C1=O,340.0,active
CHEMBL595134,N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,285.0,active
CHEMBL1672080,CCC(C)(C)c1ccc(Sc2ccc3c4c(cccc24)C2=NC(=O)C(C#N)=C23)cc1,342.0,active
CHEMBL1672082,N#CC1=C2C(=NC1=O)c1cccc3c(Sc4ccc(N)cc4)ccc2c13,302.0,active
CHEMBL376408,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],6.1,active
CHEMBL1689139,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)cc1[N+](=O)[O-],8.7,active
CHEMBL1689140,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ncnc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)ccc1N[C@H](CCN1CCOCC1)CSc1ccccc1,21.0,active
CHEMBL1689141,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)cc1S(=O)(=O)C(F)(F)F,13.0,active
CHEMBL1689142,O=S(=O)(Nc1ncnc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc12)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1,81.0,active
CHEMBL1689143,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CCC(C)(C)C5)CC4)ccc23)cc1[N+](=O)[O-],12.0,active
CHEMBL1689144,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc4c(NS(=O)(=O)c5ccc(N[C@H](CCN6CCOCC6)CSc6ccccc6)c([N+](=O)[O-])c5)ncnc4c3)CC2)C1,21.0,active
CHEMBL1689145,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CCC(C)(C)C5)CC4)ccc23)cc1S(=O)(=O)C(F)(F)F,5.0,active
CHEMBL1689146,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc4c(NS(=O)(=O)c5ccc(N[C@H](CCN6CCOCC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)ncnc4c3)CC2)C1,84.0,active
CHEMBL2030844,CCOC(=O)c1nn(-c2ccccc2)c(C)c1-c1ccc(C(=O)NS(=O)(=O)c2ccc3ccccc3c2)cc1C(=O)N1CCc2ccccc2C1,4190.0,intermediate
CHEMBL2030845,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)OCC)nn1-c1ccccc1,660.0,active
CHEMBL2030846,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)O)nn1-c1ccccc1,170.0,active
CHEMBL2030847,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccccc1,61.0,active
CHEMBL2030848,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)OCC)nn1-c1ccc(OC)cc1,1790.0,intermediate
CHEMBL2030849,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)OCC)nn1-c1cccc(Oc2ccccc2)c1,140.0,active
CHEMBL2030850,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)OCC)nn1-c1ccc(Oc2ccccc2)cc1,100.0,active
CHEMBL2030851,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(Oc2ccccc2)cc1,130.0,active
CHEMBL2030852,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(Oc2ccc(Cl)cc2)cc1,22.0,active
CHEMBL2030853,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(Oc2cccc(Cl)c2)cc1,8.0,active
CHEMBL2030854,CCCCOc1ccc(-n2nc(CO)c(-c3ccc(C(=O)NS(=O)(=O)c4ccc5ccccc5c4)cc3C(=O)N3CCc4ccccc4C3)c2CCCC)cc1,45.0,active
CHEMBL2030855,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(-c2ccccc2)cc1,7.0,active
CHEMBL2030856,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(CCO)cc1,20.0,active
CHEMBL2030857,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(CCCO)cc1,14.0,active
CHEMBL2030858,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1cccc(CO)c1,71.0,active
CHEMBL2030859,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(CO)nn1-c1ccccc1,11.0,active
CHEMBL2030860,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(CO)nn1-c1ccccc1,24.0,active
CHEMBL2030861,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)CC[Si](C)(C)C)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccccc1,190.0,active
CHEMBL2030862,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)CC)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(Oc2cccc(Cl)c2)cc1,190.0,active
CHEMBL2030863,CCCCCS(=O)(=O)NC(=O)c1ccc(-c2c(CO)nn(-c3ccc(Oc4cccc(Cl)c4)cc3)c2CCCC)c(C(=O)N2CCc3ccccc3C2)c1,65.0,active
CHEMBL2030864,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(Cl)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(Oc2cccc(Cl)c2)cc1,6.0,active
CHEMBL2030865,CCCCN(CCCC)c1nccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)n1,700.0,active
CHEMBL2030866,CCCCN(CCCC)c1nccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(Cl)c4c3)cc2C(=O)N2CCc3ccccc3C2)n1,120.0,active
CHEMBL2031001,CCCCN(CCCC)c1nccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(I)cc4c3)cc2C(=O)N2CCc3ccccc3C2)n1,140.0,active
CHEMBL2031002,CCCCN(CCCC)c1nccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(c3)CCN4Cc3ccc(Cl)c(Cl)c3)cc2C(=O)N2CCc3ccccc3C2)n1,120.0,active
CHEMBL2031003,CCCCN(CCCC)c1nccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,430.0,active
CHEMBL2031004,CCCCN(CCCC)c1nccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(Cl)c4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,160.0,active
CHEMBL2031005,CCCCN(CCCC)c1ncc(Cl)c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)n1,160.0,active
CHEMBL2031006,CCCCN(CCCC)c1ncc(C)c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)n1,110.0,active
CHEMBL2031007,CCCN(CCC)c1nccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)n1,150.0,active
CHEMBL2031008,CCCN(CCC)c1ncc(Cl)c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(Cl)c4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,15.0,active
CHEMBL2031009,CCCN(CCC)c1ncc(Cl)c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(Cl)c4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1,9.0,active
CHEMBL2031010,O=C(c1ccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cc1)N(Cc1ccc(F)cc1)Cc1cc(Cl)cc(Cl)c1,35.0,active
CHEMBL2031011,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3O)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,910.0,active
CHEMBL2031012,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,32.0,active
CHEMBL2031013,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(S(=O)(=O)CC)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,180.0,active
CHEMBL2031014,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(OCCN5CCOCC5)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,110.0,active
CHEMBL2031015,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(OCCN5CCOCC5)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,400.0,active
CHEMBL2031016,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(OCc5ccc(C(=O)O)cc5)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,15.0,active
CHEMBL2031017,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(I)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,35.0,active
CHEMBL2031018,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(I)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,37.0,active
CHEMBL2031019,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(c3)CCN4)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,32.0,active
CHEMBL2031020,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(c3)CCN4C(=O)c3ccc(Cl)c(Cl)c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,280.0,active
CHEMBL2031021,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(c3)CCN4CC)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,78.0,active
CHEMBL2031022,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(c3)CCN4Cc3ccc(Cl)c(Cl)c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,16.0,active
CHEMBL2031023,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2C)c(C)c1Cl,710.0,active
CHEMBL2031024,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,35.0,active
CHEMBL2031025,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2COCCCOC)c(C)c1Cl,22.0,active
CHEMBL2031026,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2COCCN(C)C)c(C)c1Cl,37.0,active
CHEMBL2031027,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,9.0,active
CHEMBL2031028,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCN(C)CC2)c(C)c1Cl,140.0,active
CHEMBL2031029,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c(C)c1Cl,14.0,active
CHEMBL2031030,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCCC2)c(C)c1Cl,47.0,active
CHEMBL2031031,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2COc3ccccc3C2)c(C)c1Cl,120.0,active
CHEMBL2031032,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CNc3ccccc3C2)c(C)c1Cl,26.0,active
CHEMBL376408,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],1.0,active
CHEMBL2063880,CN1CCN(CCCNC(=O)c2c(-c3ccccc3)c(-c3ccc(Cl)cc3)cn2CC[C@H](O)CO)CC1,213000.0,inactive
CHEMBL2063881,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(N)(=O)=O)cc1[N+](=O)[O-],100000.0,inactive
CHEMBL2063882,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(c4cccc(-c5c(-c6ccc(Cl)cc6)cn(CC[C@H](O)CO)c5C(=O)NCCCN5CCN(C)CC5)c4)CC3)cc2)cc1[N+](=O)[O-],8.7,active
CHEMBL2063883,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5c(-c6ccc(Cl)cc6)cn(CC[C@H](O)CO)c5C(=O)NCCCN5CCN(C)CC5)c4)CC3)cc2)cc1[N+](=O)[O-],1.3,active
CHEMBL2063884,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(-c3cn(-c4cccc(-c5c(-c6ccc(Cl)cc6)cn(CC[C@H](O)CO)c5C(=O)NCCCN5CCN(C)CC5)c4)nn3)cc2)cc1[N+](=O)[O-],1.4,active
CHEMBL2063885,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(C#Cc3cccc(-c4c(-c5ccc(Cl)cc5)cn(CC[C@H](O)CO)c4C(=O)NCCCN4CCN(C)CC4)c3)cc2)cc1[N+](=O)[O-],1.9,active
CHEMBL2063886,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(C#Cc3cccc(-c4c(-c5ccc(Cl)cc5)cn(CC[C@H](O)CO)c4C(=O)NCCCN4CCN(C)CC4)c3)cc2)cc1[N+](=O)[O-],6.6,active
CHEMBL2063887,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(NCCNc3cccc(-c4c(-c5ccc(Cl)cc5)cn(CC[C@H](O)CO)c4C(=O)NCCCN4CCN(C)CC4)c3)cc2)cc1[N+](=O)[O-],60.6,active
